"CAPE.TOWN.INTL.database","CAPE.TOWN.INTL.weather.DATE","CAPE.TOWN.INTL.weather.STN...","CAPE.TOWN.INTL.weather.WBAN","CAPE.TOWN.INTL.weather.YEAR","CAPE.TOWN.INTL.weather.MONTH","CAPE.TOWN.INTL.weather.DAY","CAPE.TOWN.INTL.weather.TEMP","CAPE.TOWN.INTL.weather.Count1","CAPE.TOWN.INTL.weather.DEWP","CAPE.TOWN.INTL.weather.Count2","CAPE.TOWN.INTL.weather.SLP","CAPE.TOWN.INTL.weather.Count3","CAPE.TOWN.INTL.weather.STP","CAPE.TOWN.INTL.weather.Count4","CAPE.TOWN.INTL.weather.VISIB","CAPE.TOWN.INTL.weather.Count5","CAPE.TOWN.INTL.weather.WDSP","CAPE.TOWN.INTL.weather.Count6","CAPE.TOWN.INTL.weather.MXSPD","CAPE.TOWN.INTL.weather.GUST","CAPE.TOWN.INTL.weather.MAX","CAPE.TOWN.INTL.weather.MaxFlag","CAPE.TOWN.INTL.weather.MIN","CAPE.TOWN.INTL.weather.MinFlag","CAPE.TOWN.INTL.weather.PRCP","CAPE.TOWN.INTL.weather.PrcpFlag","CAPE.TOWN.INTL.weather.SNDP","CAPE.TOWN.INTL.weather.FRSHTT","CAPE.TOWN.INTL.weather.Year","CAPE.TOWN.INTL.weather.Month","CAPE.TOWN.INTL.weather.Day"
"GSOD",1999-01-14 12:00:00,"688160","99999","1999","1","14",18.7222222222222,24,53.7,24,1016.2,24,1011.3,24,9.9,24,12.8,24,22,NA,30," ",14," ",NA," ",NA,10000,1999,1,14
"GSOD",1999-01-15 12:00:00,"688160","99999","1999","1","15",20.6111111111111,20,53.4,20,1012.7,20,1007.8,20,11.9,20,15,20,22,32.1,27.1111111111111," ",16.3888888888889," ",0,"G",NA,0,1999,1,15
"GSOD",1999-01-16 12:00:00,"688160","99999","1999","1","16",20.7222222222222,23,59.5,23,1010.3,23,1005.4,23,8.8,22,10.2,23,18.1,NA,27.1111111111111," ",15.3888888888889," ",0,"I",NA,0,1999,1,16
"GSOD",1999-01-17 12:00:00,"688160","99999","1999","1","17",20.7222222222222,23,60.9,23,1011.9,23,1007,23,7.9,23,10.6,23,15.9,NA,26.2777777777778," ",17,"*",0,"I",NA,100000,1999,1,17
"GSOD",1999-01-18 12:00:00,"688160","99999","1999","1","18",21.3333333333333,24,57.5,24,1011.8,24,1006.9,24,11.3,23,13.2,24,22.9,NA,26.2777777777778," ",17.2222222222222," ",0,"I",NA,0,1999,1,18
"GSOD",1999-01-19 12:00:00,"688160","99999","1999","1","19",22.3333333333333,24,57.5,24,1010.3,24,1005.5,24,11.2,24,10.7,24,20,NA,29.5," ",17,"*",0,"I",NA,0,1999,1,19
"GSOD",1999-01-20 12:00:00,"688160","99999","1999","1","20",22.1111111111111,24,58.5,24,1013.9,24,1009.1,24,11.5,24,20,24,28.9,NA,29.5," ",18.2777777777778," ",0,"I",NA,0,1999,1,20
"GSOD",1999-01-21 12:00:00,"688160","99999","1999","1","21",24.1666666666667,24,55.1,24,1011.2,24,1006.4,24,10.4,24,8.7,24,13,21,33.1111111111111," ",16.7222222222222," ",0,"I",NA,0,1999,1,21
"GSOD",1999-01-22 12:00:00,"688160","99999","1999","1","22",24.5555555555556,18,63,18,1010.5,18,1005.6,18,7.5,18,5.4,18,8.9,15.9,30.2222222222222," ",17.6111111111111,"*",0,"I",NA,100000,1999,1,22
"GSOD",1999-01-23 12:00:00,"688160","99999","1999","1","23",21.5,24,63,24,1012.7,24,1007.8,24,7.1,24,11.5,24,19,NA,30.2222222222222," ",17,"*",0,"I",NA,100000,1999,1,23
"GSOD",1999-01-24 12:00:00,"688160","99999","1999","1","24",21.8333333333333,24,61.8,24,1014.1,24,1009.2,24,10.8,24,16.7,24,22.9,30.9,27.7222222222222," ",18,"*",0,"I",NA,0,1999,1,24
"GSOD",1999-01-25 12:00:00,"688160","99999","1999","1","25",22.6666666666667,23,61,23,1012.9,23,1008,23,11.7,23,13.7,23,18.1,NA,29.1111111111111," ",18.7222222222222," ",0,"I",NA,100000,1999,1,25
"GSOD",1999-01-26 12:00:00,"688160","99999","1999","1","26",23.5555555555556,24,61,24,1010.8,24,1006,24,10.3,24,15.9,24,22.9,NA,30.7222222222222," ",17.5," ",0,"I",NA,0,1999,1,26
"GSOD",1999-01-27 12:00:00,"688160","99999","1999","1","27",23.9444444444444,22,62.4,22,1007.8,22,1002.9,22,9.9,22,11.6,22,18.1,NA,32.7222222222222," ",18,"*",0,"I",NA,100000,1999,1,27
"GSOD",1999-01-28 12:00:00,"688160","99999","1999","1","28",20.1111111111111,21,63.4,21,1010.1,21,1005.2,21,6.3,21,11.8,21,20,NA,32.7222222222222," ",17.3888888888889," ",0,"I",NA,100000,1999,1,28
"GSOD",1999-01-29 12:00:00,"688160","99999","1999","1","29",22.5555555555556,22,61.7,22,1013.8,22,1008.9,22,9.8,22,16.3,22,28,NA,27,"*",17.7777777777778," ",0,"I",NA,0,1999,1,29
"GSOD",1999-01-30 12:00:00,"688160","99999","1999","1","30",22.5555555555556,23,61.5,23,1011.4,23,1006.5,23,9.6,22,9.1,23,16.9,NA,30.7777777777778," ",15.1111111111111," ",0,"I",NA,100000,1999,1,30
"GSOD",1999-01-31 12:00:00,"688160","99999","1999","1","31",22.3333333333333,23,65.6,23,1010.2,23,1005.3,23,5,21,14.8,23,22.9,NA,30.7777777777778," ",19,"*",0,"I",NA,100000,1999,1,31
"GSOD",1999-02-01 12:00:00,"688160","99999","1999","2","1",21.5,23,60.4,23,1009,8,1004.1,8,10.9,23,20,23,23.9,NA,27.3888888888889," ",18,"*",0,"I",NA,0,1999,2,1
"GSOD",1999-02-02 12:00:00,"688160","99999","1999","2","2",19.8888888888889,24,54,24,1011.6,8,1006.7,8,11.3,23,20.5,24,27,35,25.6111111111111," ",17,"*",0,"I",NA,0,1999,2,2
"GSOD",1999-02-03 12:00:00,"688160","99999","1999","2","3",19.6111111111111,24,49.2,24,1012.8,7,1007.9,7,10.7,24,20.9,24,28.9,30.9,23.6111111111111," ",16,"*",0,"I",NA,0,1999,2,3
"GSOD",1999-02-04 12:00:00,"688160","99999","1999","2","4",21.5555555555556,24,52.5,24,1009.6,7,1004.7,7,11.2,24,7.3,24,13,19,29.2777777777778," ",12.8888888888889," ",0,"I",NA,0,1999,2,4
"GSOD",1999-02-05 12:00:00,"688160","99999","1999","2","5",20.5,22,58.6,22,1011.4,8,1006.5,8,7.8,22,7.6,22,15.9,18.1,29.2777777777778," ",16,"*",NA," ",NA,110000,1999,2,5
"GSOD",1999-02-06 12:00:00,"688160","99999","1999","2","6",18.8333333333333,23,55.2,23,1014.8,8,1009.9,8,9.1,23,7.4,23,14,NA,26.2222222222222," ",14.8888888888889," ",0.508,"G",NA,10000,1999,2,6
"GSOD",1999-02-07 12:00:00,"688160","99999","1999","2","7",19.3333333333333,24,50.4,24,1017.7,8,1012.6,7,11.3,24,14,24,22,NA,25.3888888888889," ",14," ",0,"G",NA,0,1999,2,7
"GSOD",1999-02-08 12:00:00,"688160","99999","1999","2","8",19.9444444444444,21,55.1,21,1016.8,8,1011.8,8,12.5,20,15.7,21,25.1,39,26.6111111111111," ",15.2777777777778," ",0,"I",NA,0,1999,2,8
"GSOD",1999-02-09 12:00:00,"688160","99999","1999","2","9",23,22,54.7,22,1014.5,8,1009.6,8,12.3,22,16.3,22,25.1,39,30.8888888888889," ",18.7222222222222," ",0,"I",NA,0,1999,2,9
"GSOD",1999-02-10 12:00:00,"688160","99999","1999","2","10",21,23,57.8,23,1011.2,8,1006.3,8,10.5,22,18.4,23,28.9,41,30.8888888888889," ",16.5," ",0,"I",NA,0,1999,2,10
"GSOD",1999-02-11 12:00:00,"688160","99999","1999","2","11",20.5555555555556,24,56,24,1012.6,8,1007.7,8,11.1,24,17.7,24,22,28.9,27.5," ",16,"*",0,"I",NA,0,1999,2,11
"GSOD",1999-02-12 12:00:00,"688160","99999","1999","2","12",20.3333333333333,23,55.7,23,1013.1,7,1008.1,7,9.2,23,20.7,23,28,37.9,27.1111111111111," ",15.7222222222222," ",0,"I",NA,0,1999,2,12
"GSOD",1999-02-13 12:00:00,"688160","99999","1999","2","13",24.0555555555556,24,52.1,24,1015,8,1010.1,8,9.9,23,18.9,24,26,40,32.5," ",18,"*",0,"I",NA,0,1999,2,13
"GSOD",1999-02-14 12:00:00,"688160","99999","1999","2","14",22.3888888888889,23,52.5,23,1013,8,1008.1,8,9.1,23,7.5,23,12,NA,32.7777777777778," ",16.8888888888889," ",0,"I",NA,0,1999,2,14
"GSOD",1999-02-15 12:00:00,"688160","99999","1999","2","15",21.1111111111111,24,58.2,24,1011,8,1006.1,8,9.1,24,9.3,24,14,25.1,32.7777777777778," ",16.2222222222222," ",0,"I",NA,0,1999,2,15
"GSOD",1999-02-16 12:00:00,"688160","99999","1999","2","16",24.6111111111111,16,60.4,16,1011.9,6,1007,6,9.3,16,13.1,16,20,23.9,32,"*",17.6111111111111," ",0,"I",NA,0,1999,2,16
"GSOD",1999-02-17 12:00:00,"688160","99999","1999","2","17",23.5,24,62.2,24,1011.3,8,1006.4,8,11.4,24,11,24,15.9,NA,32.5," ",17.7222222222222," ",0,"I",NA,0,1999,2,17
"GSOD",1999-02-18 12:00:00,"688160","99999","1999","2","18",22.5555555555556,24,60.8,24,1009,7,1004.1,7,7.2,24,9.1,24,21,NA,31.1111111111111," ",16.1111111111111," ",0,"I",NA,100000,1999,2,18
"GSOD",1999-02-19 12:00:00,"688160","99999","1999","2","19",21.6111111111111,22,57.5,22,1012.2,8,1007.4,8,10.5,22,19,22,25.1,28.9,30.7222222222222," ",17.8888888888889," ",0,"I",NA,100000,1999,2,19
"GSOD",1999-02-20 12:00:00,"688160","99999","1999","2","20",23.6666666666667,22,56.8,22,1008.7,8,1003.9,8,13.4,22,9.8,22,19,NA,32.1111111111111," ",15,"*",0,"I",NA,0,1999,2,20
"GSOD",1999-02-21 12:00:00,"688160","99999","1999","2","21",18.8888888888889,23,59.1,23,1011.3,8,1006.4,8,6.8,22,5.8,23,11.1,13,32.1111111111111," ",14.2222222222222," ",NA," ",NA,110000,1999,2,21
"GSOD",1999-02-22 12:00:00,"688160","99999","1999","2","22",21.3888888888889,23,60.5,23,1011.5,8,1006.6,8,8.1,22,9.3,23,18.1,NA,29.7222222222222," ",16,"*",0,"G",NA,100000,1999,2,22
"GSOD",1999-02-23 12:00:00,"688160","99999","1999","2","23",19.3333333333333,24,58.5,24,1011.2,8,1006.3,8,7.3,24,8.9,24,15.9,NA,29.7222222222222," ",15,"*",0,"I",NA,100000,1999,2,23
"GSOD",1999-02-24 12:00:00,"688160","99999","1999","2","24",21.0555555555556,24,56,24,1014.7,8,1009.8,8,8.2,24,10,24,16.9,23.9,28,"*",15.6111111111111," ",0,"I",NA,100000,1999,2,24
"GSOD",1999-02-25 12:00:00,"688160","99999","1999","2","25",21.4444444444444,23,58.2,23,1011.6,8,1006.7,8,8.6,22,7.3,23,14,NA,29.6111111111111," ",14,"*",0,"I",NA,100000,1999,2,25
"GSOD",1999-02-26 12:00:00,"688160","99999","1999","2","26",18.5,24,57.8,24,1014.1,8,1009.2,8,6.6,24,10,24,14,NA,29.6111111111111," ",16,"*",NA," ",NA,110000,1999,2,26
"GSOD",1999-02-27 12:00:00,"688160","99999","1999","2","27",19.9444444444444,24,53.3,24,1011.7,8,1006.7,8,8.4,24,7.5,24,13,16.9,27.3888888888889," ",14.7222222222222," ",0.508,"G",NA,0,1999,2,27
"GSOD",1999-02-28 12:00:00,"688160","99999","1999","2","28",19.2777777777778,23,53.2,23,1013.1,8,1008.1,8,10.3,21,9.1,23,19,NA,27.3888888888889," ",15.7777777777778," ",0,"G",NA,0,1999,2,28
"GSOD",1999-03-01 12:00:00,"688160","99999","1999","3","1",19.6111111111111,23,55.3,23,1015.1,8,1010.2,8,10.2,23,8.5,23,16.9,NA,25.6111111111111," ",15.5," ",0,"I",NA,0,1999,3,1
"GSOD",1999-03-02 12:00:00,"688160","99999","1999","3","2",19.5,24,55.4,24,1016.6,8,1011.6,8,10.2,22,10.1,24,20,NA,25.6111111111111," ",15.5," ",NA," ",NA,10000,1999,3,2
"GSOD",1999-03-03 12:00:00,"688160","99999","1999","3","3",21.3333333333333,17,59.1,17,1011.6,7,1006.7,7,9.2,17,6.9,17,14,NA,28.8888888888889," ",12.8888888888889," ",0,"G",NA,0,1999,3,3
"GSOD",1999-03-04 12:00:00,"688160","99999","1999","3","4",19.7222222222222,24,58.3,24,1011,8,1006.1,8,11,24,6.8,24,15,NA,28.8888888888889," ",13.7222222222222," ",0,"I",NA,0,1999,3,4
"GSOD",1999-03-05 12:00:00,"688160","99999","1999","3","5",20.5,22,57.9,22,1013.8,7,1008.9,7,10.9,22,11,22,16.9,19,26.7777777777778," ",17,"*",NA," ",NA,10000,1999,3,5
"GSOD",1999-03-06 12:00:00,"688160","99999","1999","3","6",20.8333333333333,24,58.4,24,1010.9,6,1006,6,12,24,11.9,24,15,21,26.7777777777778," ",16.8888888888889," ",0,"G",NA,0,1999,3,6
"GSOD",1999-03-07 12:00:00,"688160","99999","1999","3","7",21.3333333333333,24,61.8,24,1007.9,8,1003,8,9.3,24,8.9,24,19,NA,29.8888888888889," ",13.1111111111111," ",0,"I",NA,100000,1999,3,7
"GSOD",1999-03-08 12:00:00,"688160","99999","1999","3","8",19.7777777777778,24,60.4,24,1012.8,8,1007.9,8,7.3,24,19.9,24,26,34,29.8888888888889," ",17.7777777777778,"*",0,"G",NA,110000,1999,3,8
"GSOD",1999-03-09 12:00:00,"688160","99999","1999","3","9",23.7222222222222,23,59.3,23,1014.4,7,1009.5,7,10.2,23,11.4,23,23.9,NA,32.2777777777778," ",17.7222222222222," ",0,"I",NA,0,1999,3,9
"GSOD",1999-03-10 12:00:00,"688160","99999","1999","3","10",26,24,60.2,24,1011.1,8,1006.3,8,6.2,24,4.7,24,9.9,13,34.7777777777778," ",17.5," ",0,"I",NA,0,1999,3,10
"GSOD",1999-03-11 12:00:00,"688160","99999","1999","3","11",20.3333333333333,21,64.2,21,1012.7,7,1007.7,7,5.2,21,16,21,22,NA,34.7777777777778," ",17.8888888888889,"*",NA," ",NA,110000,1999,3,11
"GSOD",1999-03-12 12:00:00,"688160","99999","1999","3","12",18.3888888888889,24,58,24,1015.1,8,1010.2,8,10.5,24,17.7,24,23.9,33,25.2777777777778," ",16,"*",0,"G",NA,0,1999,3,12
"GSOD",1999-03-13 12:00:00,"688160","99999","1999","3","13",21.5,24,58.3,24,1013.8,8,1008.8,8,10.9,24,12.9,24,15.9,NA,27.5," ",16.2777777777778," ",0,"I",NA,0,1999,3,13
"GSOD",1999-03-14 12:00:00,"688160","99999","1999","3","14",21.5,24,59.9,24,1009.9,8,1005,8,9.4,24,10.7,24,15.9,NA,27.5," ",17," ",0,"I",NA,0,1999,3,14
"GSOD",1999-03-15 12:00:00,"688160","99999","1999","3","15",22.4444444444444,23,61.4,23,1009.1,7,1004.2,7,9.3,23,12.5,23,15.9,NA,29.8888888888889," ",17.1111111111111," ",NA," ",NA,10010,1999,3,15
"GSOD",1999-03-16 12:00:00,"688160","99999","1999","3","16",20.5555555555556,23,62.6,23,1008.9,8,1004.1,8,7.9,23,11,23,15,25.1,29.8888888888889," ",16.7222222222222," ",0,"I",NA,100000,1999,3,16
"GSOD",1999-03-17 12:00:00,"688160","99999","1999","3","17",20.5555555555556,24,61.6,24,1009.2,8,1004.3,8,8,24,12.3,24,15.9,NA,28.7777777777778," ",15.8888888888889," ",0,"I",NA,100000,1999,3,17
"GSOD",1999-03-18 12:00:00,"688160","99999","1999","3","18",21.3333333333333,23,59.7,23,1008,7,1003.1,7,8.6,23,4.2,23,8.9,18.1,30.7777777777778," ",13.3888888888889," ",0,"I",NA,100000,1999,3,18
"GSOD",1999-03-19 12:00:00,"688160","99999","1999","3","19",19.5555555555556,23,62.8,23,1009,7,1004.1,7,5.9,23,5.6,23,12,NA,30.7777777777778," ",15.2777777777778," ",0,"I",NA,100000,1999,3,19
"GSOD",1999-03-20 12:00:00,"688160","99999","1999","3","20",17.6666666666667,23,56.3,23,1014.2,8,1009.2,8,9.1,23,13.1,23,19,NA,24.1111111111111," ",14.2777777777778," ",NA," ",NA,10000,1999,3,20
"GSOD",1999-03-21 12:00:00,"688160","99999","1999","3","21",17.7777777777778,24,52.6,24,1016.3,8,1011.4,8,12.3,24,13.6,24,19,NA,23.2222222222222," ",14.7222222222222,"*",0,"G",NA,0,1999,3,21
"GSOD",1999-03-22 12:00:00,"688160","99999","1999","3","22",17.6111111111111,24,53.1,24,1016.1,7,1011.1,7,11.3,24,7.3,24,14,NA,23.1111111111111," ",14,"*",0,"I",NA,0,1999,3,22
"GSOD",1999-03-23 12:00:00,"688160","99999","1999","3","23",18.4444444444444,24,52.2,24,1017.6,8,1012.7,8,10.1,24,12.4,24,18.1,27,23.6111111111111," ",13.3888888888889," ",NA," ",NA,10000,1999,3,23
"GSOD",1999-03-24 12:00:00,"688160","99999","1999","3","24",19.6666666666667,23,50.9,23,1013.9,8,1009,8,10.6,23,4.3,23,8.9,20,29,"*",11.5," ",0,"I",NA,0,1999,3,24
"GSOD",1999-03-25 12:00:00,"688160","99999","1999","3","25",19.7777777777778,24,55.8,24,1011.5,7,1006.6,7,8.6,24,6.9,24,14,NA,28.6111111111111," ",13," ",0,"I",NA,0,1999,3,25
"GSOD",1999-03-26 12:00:00,"688160","99999","1999","3","26",17.7777777777778,24,54.1,24,1019.6,8,1014.6,8,7.9,24,10.5,23,20,NA,26.7777777777778," ",10.8888888888889," ",0,"I",NA,100000,1999,3,26
"GSOD",1999-03-27 12:00:00,"688160","99999","1999","3","27",20,24,53,24,1018.9,8,1013.9,8,7.7,23,9.1,24,29.9,NA,28.6111111111111," ",14,"*",0,"I",NA,0,1999,3,27
"GSOD",1999-03-28 12:00:00,"688160","99999","1999","3","28",22.2777777777778,24,51.3,24,1016.3,8,1011.4,8,6.6,24,3.7,24,8.9,NA,36.2777777777778," ",10.5," ",0,"I",NA,0,1999,3,28
"GSOD",1999-03-29 12:00:00,"688160","99999","1999","3","29",20.9444444444444,24,55.4,24,1016.9,8,1012,8,7.6,24,4.4,24,8,NA,36.2777777777778," ",10.3888888888889," ",0,"I",NA,0,1999,3,29
"GSOD",1999-03-30 12:00:00,"688160","99999","1999","3","30",23.9444444444444,24,55.3,24,1014.7,8,1009.8,8,7.4,24,3.7,24,9.9,NA,37.2777777777778," ",15.8888888888889," ",0,"I",NA,0,1999,3,30
"GSOD",1999-03-31 12:00:00,"688160","99999","1999","3","31",24.2222222222222,24,55.9,24,1012.8,8,1007.9,8,5.2,23,4.2,24,12,NA,37.2777777777778," ",17.5," ",0,"I",NA,0,1999,3,31
"GSOD",1999-04-01 12:00:00,"688160","99999","1999","4","1",20.3888888888889,21,60.8,21,1015,7,1010,7,6.1,20,6.5,21,12,NA,31.7777777777778," ",15.2222222222222," ",0,"I",NA,100000,1999,4,1
"GSOD",1999-04-02 12:00:00,"688160","99999","1999","4","2",19.3333333333333,24,59.6,24,1017.2,8,1012.2,8,7.7,24,12.5,24,22,NA,31.7777777777778," ",16,"*",0,"I",NA,0,1999,4,2
"GSOD",1999-04-03 12:00:00,"688160","99999","1999","4","3",20.8888888888889,23,56.4,23,1013.8,8,1008.9,8,5.4,18,3.9,23,6,NA,31," ",13," ",0,"I",NA,0,1999,4,3
"GSOD",1999-04-04 12:00:00,"688160","99999","1999","4","4",17.7777777777778,24,56.2,24,1014.4,7,1009.4,7,4.8,23,6.1,24,14,NA,31," ",12.3888888888889," ",0,"I",NA,100000,1999,4,4
"GSOD",1999-04-05 12:00:00,"688160","99999","1999","4","5",17.7222222222222,23,58.8,23,1017.8,5,1012.7,6,4.5,23,5.1,23,11.1,NA,30," ",13.1111111111111," ",0,"I",NA,100000,1999,4,5
"GSOD",1999-04-06 12:00:00,"688160","99999","1999","4","6",18.9444444444444,24,59.8,24,1022,8,1017,8,8.9,23,11,24,19,NA,25.7222222222222," ",14," ",0,"I",NA,100000,1999,4,6
"GSOD",1999-04-07 12:00:00,"688160","99999","1999","4","7",18.7777777777778,24,58.5,24,1020.1,8,1015.1,8,9.8,24,19.8,24,23.9,33,25.7222222222222," ",15.8888888888889," ",0,"I",NA,0,1999,4,7
"GSOD",1999-04-08 12:00:00,"688160","99999","1999","4","8",19.3888888888889,23,56.4,23,1017.2,7,1012.2,7,12.4,23,18,23,23.9,33,25.2222222222222," ",16," ",0,"I",NA,0,1999,4,8
"GSOD",1999-04-09 12:00:00,"688160","99999","1999","4","9",19.8888888888889,24,54.5,24,1016.6,8,1011.7,8,13,24,11.9,24,21,NA,26.7777777777778," ",15.1111111111111," ",0,"I",NA,0,1999,4,9
"GSOD",1999-04-10 12:00:00,"688160","99999","1999","4","10",20.4444444444444,24,53.7,24,1020.2,7,1015.2,7,11.8,24,14.9,24,22,28,27.7777777777778," ",15,"*",0,"I",NA,0,1999,4,10
"GSOD",1999-04-11 12:00:00,"688160","99999","1999","4","11",20.2777777777778,24,54.5,24,1019.8,8,1014.8,8,12.4,24,7.9,24,13,NA,29.6111111111111," ",15,"*",0,"I",NA,0,1999,4,11
"GSOD",1999-04-12 12:00:00,"688160","99999","1999","4","12",22,24,48.8,24,1015.3,8,1010.4,8,9.7,24,3.4,24,7,NA,37," ",11.3888888888889," ",0,"I",NA,0,1999,4,12
"GSOD",1999-04-13 12:00:00,"688160","99999","1999","4","13",19.3333333333333,24,54.1,24,1015.3,8,1010.3,8,9.4,24,10.1,24,19,28.9,23.7777777777778,"*",15,"*",0,"I",NA,0,1999,4,13
"GSOD",1999-04-14 12:00:00,"688160","99999","1999","4","14",17.0555555555556,23,55,23,1015.4,7,1010.4,8,6.3,23,5.5,23,11.1,NA,24.2222222222222," ",11.5," ",0,"I",NA,100000,1999,4,14
"GSOD",1999-04-15 12:00:00,"688160","99999","1999","4","15",14.5555555555556,23,54.4,23,1016.1,7,1011.1,7,6.9,23,6.1,23,11.1,NA,24.2222222222222," ",11.3888888888889," ",NA," ",NA,10000,1999,4,15
"GSOD",1999-04-16 12:00:00,"688160","99999","1999","4","16",14.6666666666667,24,51.1,24,1017.8,8,1012.7,8,11.1,24,7.8,24,14,NA,19.6111111111111," ",11,"*",11.176,"G",NA,0,1999,4,16
"GSOD",1999-04-17 12:00:00,"688160","99999","1999","4","17",13.6111111111111,24,48.3,24,1016.7,8,1011.6,8,11.8,24,5.9,24,13,NA,19.7222222222222," ",6.38888888888889," ",0,"G",NA,0,1999,4,17
"GSOD",1999-04-18 12:00:00,"688160","99999","1999","4","18",13.6111111111111,23,53.3,23,1016,8,1010.8,7,7.4,22,6.7,23,13,NA,19.7222222222222," ",11.6111111111111," ",4.318,"G",NA,10000,1999,4,18
"GSOD",1999-04-19 12:00:00,"688160","99999","1999","4","19",15.3888888888889,23,54.9,23,1014.9,8,1009.9,8,8.9,21,7.8,23,15,NA,19.7222222222222," ",13.1111111111111," ",18.542,"G",NA,10000,1999,4,19
"GSOD",1999-04-20 12:00:00,"688160","99999","1999","4","20",16.1111111111111,24,50.7,24,1007.9,7,1003,7,8.9,24,18.9,24,27,39,19.7222222222222," ",13.7222222222222," ",0,"G",NA,10000,1999,4,20
"GSOD",1999-04-21 12:00:00,"688160","99999","1999","4","21",14.8333333333333,24,50.7,24,1013.4,8,1008.4,8,7.5,24,8,24,26,37.9,19.5," ",11,"*",18.288,"G",NA,10000,1999,4,21
"GSOD",1999-04-22 12:00:00,"688160","99999","1999","4","22",13.9444444444444,24,47.4,24,1019.8,8,1014.7,8,9.2,24,3.7,24,8,NA,21," ",6.77777777777778," ",0,"G",NA,0,1999,4,22
"GSOD",1999-04-23 12:00:00,"688160","99999","1999","4","23",14.6666666666667,24,52.8,24,1019.8,8,1014.7,7,8.7,24,4.5,24,9.9,NA,21," ",10,"*",NA," ",NA,10000,1999,4,23
"GSOD",1999-04-24 12:00:00,"688160","99999","1999","4","24",13.8888888888889,22,49.5,22,1021.1,7,1016,7,7.8,22,8.6,22,15.9,NA,19.8888888888889," ",7.38888888888889," ",0,"G",NA,100000,1999,4,24
"GSOD",1999-04-25 12:00:00,"688160","99999","1999","4","25",16.2777777777778,24,49.6,24,1020,8,1015,8,11.9,24,7.1,24,13,NA,23.2777777777778," ",6.27777777777778," ",0,"I",NA,0,1999,4,25
"GSOD",1999-04-26 12:00:00,"688160","99999","1999","4","26",16.8333333333333,24,50.7,24,1016.8,7,1011.8,7,11.6,24,3.3,24,8,NA,26.7222222222222," ",8.88888888888889," ",0,"I",NA,0,1999,4,26
"GSOD",1999-04-27 12:00:00,"688160","99999","1999","4","27",17.6666666666667,24,54.9,24,1014.7,8,1009.7,8,9.3,24,3.5,24,7,NA,27.2777777777778," ",10.7222222222222," ",0,"I",NA,0,1999,4,27
"GSOD",1999-04-28 12:00:00,"688160","99999","1999","4","28",19.2777777777778,24,52.7,24,1013.8,8,1008.9,8,7.8,23,5.8,24,13,NA,28.6111111111111," ",9.61111111111111," ",0,"A",NA,100000,1999,4,28
"GSOD",1999-04-29 12:00:00,"688160","99999","1999","4","29",18.4444444444444,23,56.6,23,1015.6,8,1010.6,8,8.9,23,4.9,23,9.9,NA,28.6111111111111," ",13.2222222222222," ",0,"A",NA,0,1999,4,29
"GSOD",1999-04-30 12:00:00,"688160","99999","1999","4","30",16.4444444444444,22,55.7,22,1016.4,7,1011.3,7,7.8,22,6.7,22,11.1,NA,27.2222222222222," ",13," ",0,"I",NA,100000,1999,4,30
"GSOD",1999-05-01 12:00:00,"688160","99999","1999","5","1",16.5,20,56.4,20,1015.3,8,1010.3,8,9.4,20,4.2,20,8.9,NA,21," ",10.7222222222222," ",0,"I",NA,100000,1999,5,1
"GSOD",1999-05-02 12:00:00,"688160","99999","1999","5","2",15.3333333333333,23,55.2,23,1014.6,7,1009.6,7,7.4,23,6.5,23,12,NA,25.8888888888889," ",12,"*",9.144,"G",NA,10000,1999,5,2
"GSOD",1999-05-03 12:00:00,"688160","99999","1999","5","3",14.8888888888889,23,54,23,1015.6,8,1010.6,8,7.9,22,11.4,23,20,28.9,19.2777777777778," ",12.2222222222222," ",1.016,"G",NA,10000,1999,5,3
"GSOD",1999-05-04 12:00:00,"688160","99999","1999","5","4",14.6666666666667,23,50.7,23,1021.9,6,1016.8,6,7.8,23,7.3,23,12,15,18.2222222222222," ",13,"*",0,"G",NA,10000,1999,5,4
"GSOD",1999-05-05 12:00:00,"688160","99999","1999","5","5",13.2777777777778,24,43.1,24,1023.4,8,1018.3,8,10.5,24,6.7,24,15.9,NA,18.8888888888889," ",6.27777777777778," ",1.778,"G",NA,0,1999,5,5
"GSOD",1999-05-06 12:00:00,"688160","99999","1999","5","6",14.0555555555556,23,43.9,23,1017.6,7,1012.5,7,8.3,23,3.3,23,7,NA,24.7777777777778," ",6.61111111111111," ",0,"G",NA,0,1999,5,6
"GSOD",1999-05-07 12:00:00,"688160","99999","1999","5","7",15.3333333333333,24,53.7,24,1015.6,8,1010.6,8,8.6,24,5.6,24,8.9,15.9,24.7777777777778," ",8.72222222222222," ",0,"I",NA,0,1999,5,7
"GSOD",1999-05-08 12:00:00,"688160","99999","1999","5","8",16.0555555555556,24,55.3,24,1018.6,8,1013.6,8,8.6,22,11.5,24,20,NA,22," ",9.77777777777778," ",0,"I",NA,100000,1999,5,8
"GSOD",1999-05-09 12:00:00,"688160","99999","1999","5","9",16.2777777777778,24,54.8,24,1022.5,8,1017.4,8,12.4,24,13.2,24,21,NA,22," ",13.8888888888889,"*",0,"I",NA,0,1999,5,9
