"DATE","Year","Month","Day","Tmin","Tmax","Tmean","Prec"
1978-02-22 12:00:00,1978,2,22,16,28,20.5,0
1978-02-23 12:00:00,1978,2,23,18,34,25.8333333333333,0
1978-02-24 12:00:00,1978,2,24,19,25,21.4444444444444,0
1978-02-25 12:00:00,1978,2,25,20,29,24.3888888888889,0
1978-02-26 12:00:00,1978,2,26,18,30,23.1666666666667,0
1978-02-27 12:00:00,1978,2,27,18,29,22.5555555555556,0
1978-02-28 12:00:00,1978,2,28,18,22,20,NA
1978-03-01 12:00:00,1978,3,1,18,25,20.5555555555556,6.096
1978-03-02 12:00:00,1978,3,2,16,26,20.6111111111111,0
1978-03-03 12:00:00,1978,3,3,18,25,20.6666666666667,0
1978-03-04 12:00:00,1978,3,4,15,24,20,0
1978-03-05 12:00:00,1978,3,5,15,24,20,0
1978-03-06 12:00:00,1978,3,6,14,25,19.7222222222222,0
1978-03-07 12:00:00,1978,3,7,15,22,18.4444444444444,0
1978-03-08 12:00:00,1978,3,8,16,21,17.5555555555556,2.032
1978-03-09 12:00:00,1978,3,9,13,22,17.5,0
1978-03-10 12:00:00,1978,3,10,14,23,18.6666666666667,0
1978-03-11 12:00:00,1978,3,11,12,22,18.5555555555556,0
1978-03-12 12:00:00,1978,3,12,17,24,20.8333333333333,1.016
1978-03-13 12:00:00,1978,3,13,19,24,21,0
1978-03-14 12:00:00,1978,3,14,20,27,22.8333333333333,0
1978-03-15 12:00:00,1978,3,15,17,30,22.5555555555556,0
1978-03-16 12:00:00,1978,3,16,17,26,21.5555555555556,0
1978-03-17 12:00:00,1978,3,17,17,25,20.5555555555556,0
1978-03-18 12:00:00,1978,3,18,16,26,20.4444444444444,0
1978-03-19 12:00:00,1978,3,19,17,25,21.1666666666667,0
1978-03-20 12:00:00,1978,3,20,18,24,20.8333333333333,0
1978-03-21 12:00:00,1978,3,21,12,25,18.5555555555556,0
1978-03-22 12:00:00,1978,3,22,16,27,21.2777777777778,0
1978-03-23 12:00:00,1978,3,23,19,23,20.5,0
1978-03-24 12:00:00,1978,3,24,15,30,22.4444444444444,0
1978-03-25 12:00:00,1978,3,25,19,25,21,0
1978-03-26 12:00:00,1978,3,26,17,25,21.1666666666667,0
1978-03-27 12:00:00,1978,3,27,17,30,23.4444444444444,0
1978-03-28 12:00:00,1978,3,28,17,32,23.7222222222222,0
1978-03-29 12:00:00,1978,3,29,15,28,20.4444444444444,0
1978-03-30 12:00:00,1978,3,30,14,21,17,0
1978-03-31 12:00:00,1978,3,31,10,13,12.3333333333333,7.112
1978-04-01 12:00:00,1978,4,1,10,16,12.7222222222222,12.954
1978-04-02 12:00:00,1978,4,2,11,17,13.8333333333333,4.064
1978-04-03 12:00:00,1978,4,3,11,20,15.3333333333333,3.048
1978-04-04 12:00:00,1978,4,4,15,25,19.8333333333333,0
1978-04-05 12:00:00,1978,4,5,12,30,19.8333333333333,0
1978-04-06 12:00:00,1978,4,6,17,20,18,7.874
1978-04-07 12:00:00,1978,4,7,17,19,17.2777777777778,8.89
1978-04-08 12:00:00,1978,4,8,15,20,17.2777777777778,25.908
1978-04-09 12:00:00,1978,4,9,14,21,16.7222222222222,0
1978-04-10 12:00:00,1978,4,10,12,18,15,1.016
1978-04-11 12:00:00,1978,4,11,12,23,17,0
1978-04-12 12:00:00,1978,4,12,13,21,16.5555555555556,0
1978-04-13 12:00:00,1978,4,13,15,20,16.5,0
1978-04-14 12:00:00,1978,4,14,14,20,16.8333333333333,0
1978-04-15 12:00:00,1978,4,15,15,18,16.1666666666667,4.064
1978-04-16 12:00:00,1978,4,16,15,22,18.1666666666667,2.032
1978-04-17 12:00:00,1978,4,17,11,26,19.2777777777778,0
1978-04-18 12:00:00,1978,4,18,12,26,19.6111111111111,0
1978-04-19 12:00:00,1978,4,19,14,25,19.5555555555556,0
1978-04-20 12:00:00,1978,4,20,16,26,20.8333333333333,0
1978-04-21 12:00:00,1978,4,21,17,24,20.3333333333333,0
1978-04-22 12:00:00,1978,4,22,16,27,21,0
1978-04-23 12:00:00,1978,4,23,15,26,19.2777777777778,0
1978-04-24 12:00:00,1978,4,24,10,20,15.4444444444444,0
1978-04-25 12:00:00,1978,4,25,15,25,18.8333333333333,0
1978-04-26 12:00:00,1978,4,26,10,25,19.2222222222222,0
1978-04-27 12:00:00,1978,4,27,9,32,18.5555555555556,0
1978-04-28 12:00:00,1978,4,28,15,29,21.8333333333333,0
1978-04-29 12:00:00,1978,4,29,16,21,17.8333333333333,0
1978-04-30 12:00:00,1978,4,30,12,18,14.7222222222222,1.016
1978-05-01 12:00:00,1978,5,1,12,17,13.6666666666667,1.016
1978-05-02 12:00:00,1978,5,2,9,21,14.5555555555556,0
1978-05-03 12:00:00,1978,5,3,8,28,17,0
1978-05-04 12:00:00,1978,5,4,14,19,15.8333333333333,0
1978-05-05 12:00:00,1978,5,5,11,18,14.1666666666667,0
1978-05-06 12:00:00,1978,5,6,5,21,12.8333333333333,0
1978-05-07 12:00:00,1978,5,7,13,15,14.1666666666667,2.032
1978-05-08 12:00:00,1978,5,8,13,18,15.3333333333333,8.89
1978-05-09 12:00:00,1978,5,9,14,18,15.5555555555556,0
1978-05-10 12:00:00,1978,5,10,8,21,13.3333333333333,0
1978-05-11 12:00:00,1978,5,11,12,19,14.4444444444444,0
1978-05-12 12:00:00,1978,5,12,10,20,15.8333333333333,0
1978-05-13 12:00:00,1978,5,13,12,17,15,1.016
1978-05-14 12:00:00,1978,5,14,9,19,14.1666666666667,0
1978-05-15 12:00:00,1978,5,15,7,23,13.8333333333333,0
1978-05-16 12:00:00,1978,5,16,10,21,14,0
1978-05-17 12:00:00,1978,5,17,11,16,13.7222222222222,1.016
1978-05-18 12:00:00,1978,5,18,15,17,16.1666666666667,5.08
1978-05-19 12:00:00,1978,5,19,16,17,16.4444444444444,2.032
1978-05-20 12:00:00,1978,5,20,11,16,14.3333333333333,7.112
1978-05-21 12:00:00,1978,5,21,9,14,11.2777777777778,4.064
1978-05-22 12:00:00,1978,5,22,5,17,11.7222222222222,2.032
1978-05-23 12:00:00,1978,5,23,5,17,11,0
1978-05-24 12:00:00,1978,5,24,-1,17,8.83333333333333,0
1978-05-25 12:00:00,1978,5,25,14,18,15.5555555555556,5.08
1978-05-26 12:00:00,1978,5,26,13,16,14.5,2.032
1978-05-27 12:00:00,1978,5,27,12,18,14.4444444444444,0
1978-05-28 12:00:00,1978,5,28,7,19,12.2777777777778,0
1978-05-29 12:00:00,1978,5,29,11,14,12.5555555555556,0
1978-05-30 12:00:00,1978,5,30,11,14,12.8333333333333,2.032
1978-05-31 12:00:00,1978,5,31,12,19,15,0
1978-06-01 12:00:00,1978,6,1,9,28,17.5,0
1978-06-02 12:00:00,1978,6,2,14,19,15.7222222222222,0
1978-06-03 12:00:00,1978,6,3,6,23,13.1666666666667,0
1978-06-04 12:00:00,1978,6,4,6,17,11.8333333333333,0
1978-06-05 12:00:00,1978,6,5,12,19,15.5555555555556,0
1978-06-06 12:00:00,1978,6,6,12,21,15.4444444444444,0
1978-06-07 12:00:00,1978,6,7,8,21,13.1666666666667,0
1978-06-08 12:00:00,1978,6,8,7,28,17.1666666666667,0
1978-06-09 12:00:00,1978,6,9,14,23,17.1666666666667,0
1978-06-10 12:00:00,1978,6,10,14,19,16,0.254
1978-06-11 12:00:00,1978,6,11,11,13,12.3333333333333,0
1978-06-12 12:00:00,1978,6,12,4,14,9.72222222222222,0
1978-06-13 12:00:00,1978,6,13,2,17,8.55555555555556,0
1978-06-14 12:00:00,1978,6,14,9,26,18.6666666666667,0
1978-06-15 12:00:00,1978,6,15,12,18,14.6666666666667,0
1978-06-16 12:00:00,1978,6,16,13,16,14.3333333333333,0.254
1978-06-17 12:00:00,1978,6,17,10,13,11.4444444444444,2.032
1978-06-18 12:00:00,1978,6,18,7,12,9.83333333333334,8.89
1978-06-19 12:00:00,1978,6,19,8,13,10.2777777777778,3.048
1978-06-20 12:00:00,1978,6,20,8,15,10.8333333333333,0.508
1978-06-21 12:00:00,1978,6,21,8,18,13,0
1978-06-22 12:00:00,1978,6,22,5,20,12.7222222222222,0
1978-06-23 12:00:00,1978,6,23,7,23,14,0
1978-06-24 12:00:00,1978,6,24,5,21,12.7222222222222,0
1978-06-25 12:00:00,1978,6,25,5,23,12.4444444444444,0
1978-06-26 12:00:00,1978,6,26,5,18,12.1666666666667,0
1978-06-27 12:00:00,1978,6,27,5,17,11.8333333333333,0
1978-06-28 12:00:00,1978,6,28,11,14,12,3.048
1978-06-29 12:00:00,1978,6,29,8,17,12.5555555555556,4.064
1978-06-30 12:00:00,1978,6,30,11,18,13.8333333333333,0
1978-07-01 12:00:00,1978,7,1,5,19,12.2777777777778,0
1978-07-02 12:00:00,1978,7,2,7,17,12.4444444444444,0
1978-07-03 12:00:00,1978,7,3,11,20,14.2777777777778,0
1978-07-04 12:00:00,1978,7,4,7,22,14.8333333333333,0
1978-07-05 12:00:00,1978,7,5,7,26,14.1666666666667,0
1978-07-06 12:00:00,1978,7,6,8,26,16.7222222222222,0
1978-07-07 12:00:00,1978,7,7,12,17,15.1666666666667,0
1978-07-08 12:00:00,1978,7,8,7,18,12.3888888888889,0
1978-07-09 12:00:00,1978,7,9,4,19,11.2777777777778,0
1978-07-10 12:00:00,1978,7,10,6,20,12.2777777777778,0
1978-07-11 12:00:00,1978,7,11,7,24,15.2777777777778,0
1978-07-12 12:00:00,1978,7,12,9,19,13.5555555555556,0
1978-07-13 12:00:00,1978,7,13,12,18,14.5,0
1978-07-14 12:00:00,1978,7,14,4,23,14,0
1978-07-15 12:00:00,1978,7,15,7,16,13,NA
1978-07-16 12:00:00,1978,7,16,10,16,13,0
1978-07-17 12:00:00,1978,7,17,11,17,13.6666666666667,1.016
1978-07-18 12:00:00,1978,7,18,4,21,12.4444444444444,0
1978-07-19 12:00:00,1978,7,19,5,19,11.5555555555556,0
1978-07-20 12:00:00,1978,7,20,7,18,12.2777777777778,0
1978-07-21 12:00:00,1978,7,21,5,19,10.5555555555556,0
1978-07-22 12:00:00,1978,7,22,12,20,15,0
1978-07-23 12:00:00,1978,7,23,13,15,14,NA
1978-07-24 12:00:00,1978,7,24,12,18,14.3333333333333,NA
1978-07-25 12:00:00,1978,7,25,12,18,14.5555555555556,0
1978-07-26 12:00:00,1978,7,26,13,20,15.7222222222222,0
1978-07-27 12:00:00,1978,7,27,10,13,11.8333333333333,0
1978-07-28 12:00:00,1978,7,28,11,16,13.6111111111111,1.016
1978-07-29 12:00:00,1978,7,29,9,16,12.5555555555556,0
1978-07-30 12:00:00,1978,7,30,12,16,13.5555555555556,0.254
1978-07-31 12:00:00,1978,7,31,11,15,12.4444444444444,3.048
1978-08-01 12:00:00,1978,8,1,3,15,9.16666666666667,0
1978-08-02 12:00:00,1978,8,2,4,17,10,0
1978-08-03 12:00:00,1978,8,3,9,14,11,0
1978-08-04 12:00:00,1978,8,4,9,15,11.8333333333333,14.986
1978-08-05 12:00:00,1978,8,5,11,15,12.2777777777778,0
1978-08-06 12:00:00,1978,8,6,6,17,11.1666666666667,0
1978-08-07 12:00:00,1978,8,7,7,15,12,0
1978-08-08 12:00:00,1978,8,8,11,16,13.2222222222222,12.954
1978-08-09 12:00:00,1978,8,9,5,16,10.4444444444444,0
1978-08-10 12:00:00,1978,8,10,8,15,12,0
1978-08-11 12:00:00,1978,8,11,13,16,14.2777777777778,1.016
1978-08-12 12:00:00,1978,8,12,13,17,14.8333333333333,0.254
1978-08-13 12:00:00,1978,8,13,11,18,14,1.016
1978-08-14 12:00:00,1978,8,14,13,15,14.2222222222222,0
1978-08-15 12:00:00,1978,8,15,14,16,14.8333333333333,0
1978-08-16 12:00:00,1978,8,16,13,14,13.4444444444444,0.508
1978-08-17 12:00:00,1978,8,17,8,16,11.7222222222222,3.048
1978-08-18 12:00:00,1978,8,18,10,14,12.1666666666667,0
1978-08-19 12:00:00,1978,8,19,13,15,13.8333333333333,8.89
1978-08-20 12:00:00,1978,8,20,13,18,14.8333333333333,3.048
1978-08-21 12:00:00,1978,8,21,9,20,14,0
1978-08-22 12:00:00,1978,8,22,6,17,12,0
1978-08-23 12:00:00,1978,8,23,10,20,15.1666666666667,0
1978-08-24 12:00:00,1978,8,24,11,25,17.2777777777778,0
1978-08-25 12:00:00,1978,8,25,10,22,15,0
1978-08-26 12:00:00,1978,8,26,13,16,14.7222222222222,0
1978-08-27 12:00:00,1978,8,27,12,15,13,3.048
1978-08-28 12:00:00,1978,8,28,10,15,12.5555555555556,0
1978-08-29 12:00:00,1978,8,29,6,14,10.7222222222222,0.508
1978-08-30 12:00:00,1978,8,30,10,13,11.1666666666667,0
1978-08-31 12:00:00,1978,8,31,9,13,11,23.114
1978-09-01 12:00:00,1978,9,1,11,14,12.5555555555556,9.906
1978-09-02 12:00:00,1978,9,2,9,13,11.1666666666667,3.048
1978-09-03 12:00:00,1978,9,3,4,15,9.55555555555556,1.016
1978-09-04 12:00:00,1978,9,4,8,20,13.1666666666667,0
1978-09-05 12:00:00,1978,9,5,6,22,13.5555555555556,0
1978-09-06 12:00:00,1978,9,6,12,17,14.4444444444444,0
1978-09-07 12:00:00,1978,9,7,11,19,13.8333333333333,0.508
1978-09-08 12:00:00,1978,9,8,11,17,13.8333333333333,0
1978-09-09 12:00:00,1978,9,9,7,19,12.8333333333333,0
1978-09-10 12:00:00,1978,9,10,10,21,14.1666666666667,0
1978-09-11 12:00:00,1978,9,11,12,15,13.7222222222222,0
1978-09-12 12:00:00,1978,9,12,11,18,14.2777777777778,7.112
1978-09-13 12:00:00,1978,9,13,8,23,14.8333333333333,0
1978-09-14 12:00:00,1978,9,14,12,21,15.1111111111111,0
1978-09-15 12:00:00,1978,9,15,11,18,14.3333333333333,0
1978-09-16 12:00:00,1978,9,16,13,16,14.4444444444444,0
1978-09-17 12:00:00,1978,9,17,11,15,12.8333333333333,NA
1978-09-18 12:00:00,1978,9,18,5,16,10.8333333333333,0
1978-09-19 12:00:00,1978,9,19,5,18,11.8333333333333,0
1978-09-20 12:00:00,1978,9,20,7,19,13.5555555555556,0
1978-09-21 12:00:00,1978,9,21,12,15,13.2777777777778,NA
1978-09-22 12:00:00,1978,9,22,12,17,13.8333333333333,3.048
1978-09-23 12:00:00,1978,9,23,12,15,13.4444444444444,17.018
1978-09-24 12:00:00,1978,9,24,5,17,11.8333333333333,0
1978-09-25 12:00:00,1978,9,25,8,19,14.1666666666667,0
1978-09-26 12:00:00,1978,9,26,12,26,18.2777777777778,0
1978-09-27 12:00:00,1978,9,27,12,20,16.5,0
1978-09-28 12:00:00,1978,9,28,11,16,13.8888888888889,2.032
1978-09-29 12:00:00,1978,9,29,7,15,12.6111111111111,7.874
1978-09-30 12:00:00,1978,9,30,11,17,14.1666666666667,19.05
1978-10-01 12:00:00,1978,10,1,10,17,13.2777777777778,0
1978-10-02 12:00:00,1978,10,2,11,17,13.2777777777778,0
1978-10-03 12:00:00,1978,10,3,5,15,11.2777777777778,1.016
1978-10-04 12:00:00,1978,10,4,11,15,12.4444444444444,0
1978-10-05 12:00:00,1978,10,5,11,18,14.2777777777778,4.064
1978-10-06 12:00:00,1978,10,6,6,21,13.8333333333333,0
1978-10-07 12:00:00,1978,10,7,9,19,14.8333333333333,0
1978-10-08 12:00:00,1978,10,8,10,18,13.5555555555556,0
1978-10-09 12:00:00,1978,10,9,9,16,13.1666666666667,1.016
1978-10-10 12:00:00,1978,10,10,12,16,13.8333333333333,1.016
1978-10-11 12:00:00,1978,10,11,9,16,12.5555555555556,3.048
1978-10-12 12:00:00,1978,10,12,10,17,14.2777777777778,0
1978-10-13 12:00:00,1978,10,13,11,19,15,0
1978-10-14 12:00:00,1978,10,14,12,18,14.8333333333333,0
1978-10-15 12:00:00,1978,10,15,13,21,16.5555555555556,0
1978-10-16 12:00:00,1978,10,16,12,25,18.7222222222222,0
1978-10-17 12:00:00,1978,10,17,14,20,17.1666666666667,0
1978-10-18 12:00:00,1978,10,18,13,19,16.8888888888889,0
1978-10-19 12:00:00,1978,10,19,15,21,17.4444444444444,0
1978-10-20 12:00:00,1978,10,20,12,21,16,0
1978-10-21 12:00:00,1978,10,21,11,26,20.1666666666667,0
1978-10-22 12:00:00,1978,10,22,13,18,15.1666666666667,NA
1978-10-23 12:00:00,1978,10,23,11,15,12.8333333333333,2.032
1978-10-24 12:00:00,1978,10,24,8,18,13.8333333333333,0
1978-10-25 12:00:00,1978,10,25,6,24,16,0
1978-10-26 12:00:00,1978,10,26,9,25,17.2777777777778,0
1978-10-27 12:00:00,1978,10,27,12,20,16.5555555555556,0
1978-10-28 12:00:00,1978,10,28,11,19,15.8333333333333,0
1978-10-29 12:00:00,1978,10,29,14,20,16.5555555555556,0
1978-10-30 12:00:00,1978,10,30,9,18,14.2777777777778,0
1978-10-31 12:00:00,1978,10,31,13,16,14.3333333333333,2.032
1978-11-01 12:00:00,1978,11,1,11,14,12.7777777777778,9.906
1978-11-02 12:00:00,1978,11,2,13,18,15.5,0
1978-11-03 12:00:00,1978,11,3,9,22,16.4444444444444,0
1978-11-04 12:00:00,1978,11,4,14,20,17.2777777777778,0
1978-11-05 12:00:00,1978,11,5,15,21,18.1666666666667,0
1978-11-06 12:00:00,1978,11,6,15,22,18.5555555555556,0
1978-11-07 12:00:00,1978,11,7,16,21,18.3333333333333,0
1978-11-08 12:00:00,1978,11,8,17,24,20.5555555555556,0
1978-11-09 12:00:00,1978,11,9,17,29,21.3888888888889,0
1978-11-10 12:00:00,1978,11,10,16,25,20.1666666666667,0
1978-11-11 12:00:00,1978,11,11,17,20,18,0
1978-11-12 12:00:00,1978,11,12,15,21,17.4444444444444,2.032
1978-11-13 12:00:00,1978,11,13,10,21,17.6666666666667,0
1978-11-14 12:00:00,1978,11,14,15,21,17.8333333333333,0
1978-11-15 12:00:00,1978,11,15,14,21,17.7222222222222,0
1978-11-16 12:00:00,1978,11,16,13,21,18,0
1978-11-17 12:00:00,1978,11,17,16,22,19.5,0
1978-11-18 12:00:00,1978,11,18,18,28,23.1666666666667,0
1978-11-19 12:00:00,1978,11,19,14,32,24.2777777777778,0
1978-11-20 12:00:00,1978,11,20,16,22,18.8333333333333,0
1978-11-21 12:00:00,1978,11,21,18,23,21.3888888888889,0
1978-11-22 12:00:00,1978,11,22,17,24,20,NA
1978-11-23 12:00:00,1978,11,23,15,23,19.5,0
1978-11-24 12:00:00,1978,11,24,14,23,18.8333333333333,0
1978-11-25 12:00:00,1978,11,25,17,23,19.2777777777778,1.016
1978-11-26 12:00:00,1978,11,26,11,27,20.4444444444444,0
1978-11-27 12:00:00,1978,11,27,15,24,20.2777777777778,0
1978-11-28 12:00:00,1978,11,28,17,23,19.6666666666667,0
1978-11-29 12:00:00,1978,11,29,17,22,19.7777777777778,0
1978-11-30 12:00:00,1978,11,30,18,25,21.7222222222222,0
1978-12-01 12:00:00,1978,12,1,19,29,23.4444444444444,0
1978-12-02 12:00:00,1978,12,2,14,26,20.2777777777778,0
1978-12-03 12:00:00,1978,12,3,18,25,20.7777777777778,0
1978-12-04 12:00:00,1978,12,4,19,26,22,0
1978-12-05 12:00:00,1978,12,5,18,25,21.5555555555556,0
1978-12-06 12:00:00,1978,12,6,16,26,20.8333333333333,0
1978-12-07 12:00:00,1978,12,7,17,24,20.2777777777778,NA
1978-12-08 12:00:00,1978,12,8,18,26,21.8333333333333,1.016
1978-12-09 12:00:00,1978,12,9,20,26,22.5555555555556,0
1978-12-10 12:00:00,1978,12,10,18,23,20.5555555555556,0
1978-12-11 12:00:00,1978,12,11,18,25,22,0
1978-12-12 12:00:00,1978,12,12,17,28,22.4444444444444,0
1978-12-13 12:00:00,1978,12,13,16,27,21.5555555555556,0
1978-12-14 12:00:00,1978,12,14,18,26,22,0
1978-12-15 12:00:00,1978,12,15,15,22,18.7222222222222,0
1978-12-16 12:00:00,1978,12,16,13,19,16.1666666666667,3.048
1978-12-17 12:00:00,1978,12,17,14,22,17.6111111111111,3.048
1978-12-18 12:00:00,1978,12,18,15,27,21.4444444444444,0
1978-12-19 12:00:00,1978,12,19,13,27,20.5555555555556,0
1978-12-20 12:00:00,1978,12,20,17,19,18.2777777777778,0
1978-12-21 12:00:00,1978,12,21,9,21,16.1666666666667,8.89
1978-12-22 12:00:00,1978,12,22,16,21,19,0
1978-12-23 12:00:00,1978,12,23,16,23,20.3333333333333,0
1978-12-24 12:00:00,1978,12,24,15,28,22.3333333333333,0
1978-12-25 12:00:00,1978,12,25,18,30,22.6666666666667,0
1978-12-26 12:00:00,1978,12,26,16,25,20.7222222222222,0
1978-12-27 12:00:00,1978,12,27,18,23,20,0
1978-12-28 12:00:00,1978,12,28,13,23,19.1111111111111,0
1978-12-29 12:00:00,1978,12,29,15,23,20.1666666666667,0
1978-12-30 12:00:00,1978,12,30,14,20,17.6666666666667,0
1978-12-31 12:00:00,1978,12,31,16,24,20.2777777777778,2.032
1979-01-01 12:00:00,1979,1,1,16,25,20.4444444444444,0
1979-01-02 12:00:00,1979,1,2,17,21,18.5555555555556,0.254
1979-01-03 12:00:00,1979,1,3,16,30,23,0
1979-01-04 12:00:00,1979,1,4,16,31,22.8333333333333,0
1979-01-05 12:00:00,1979,1,5,16,26,20.8333333333333,0
1979-01-06 12:00:00,1979,1,6,21,26,23.1666666666667,0
1979-01-07 12:00:00,1979,1,7,19,28,24,0
1979-01-08 12:00:00,1979,1,8,18,30,22.7222222222222,0
1979-01-09 12:00:00,1979,1,9,16,25,20.2777777777778,0
1979-01-10 12:00:00,1979,1,10,17,27,21.7222222222222,0
1979-01-11 12:00:00,1979,1,11,15,25,19.2777777777778,0
1979-01-12 12:00:00,1979,1,12,14,22,18,7.874
1979-01-13 12:00:00,1979,1,13,15,24,19.8333333333333,0
1979-01-14 12:00:00,1979,1,14,15,26,21,0
1979-01-15 12:00:00,1979,1,15,17,23,19.5555555555556,NA
1979-01-16 12:00:00,1979,1,16,15,21,18.4444444444444,1.016
1979-01-17 12:00:00,1979,1,17,14,24,19,0
1979-01-18 12:00:00,1979,1,18,16,24,20.4444444444444,0
1979-01-19 12:00:00,1979,1,19,14,23,17.7222222222222,0
1979-01-20 12:00:00,1979,1,20,15,19,17.4444444444444,7.874
1979-01-21 12:00:00,1979,1,21,16,22,19.1666666666667,0
1979-01-22 12:00:00,1979,1,22,17,33,24.4444444444444,0
1979-01-23 12:00:00,1979,1,23,17,37,26.3333333333333,0
1979-01-24 12:00:00,1979,1,24,20,33,25.1666666666667,0
1979-01-25 12:00:00,1979,1,25,18,23,20.4444444444444,0
1979-01-26 12:00:00,1979,1,26,15,24,20.3333333333333,0
1979-01-27 12:00:00,1979,1,27,18,24,21.4444444444444,0
1979-01-28 12:00:00,1979,1,28,18,23,20.2777777777778,0
1979-01-29 12:00:00,1979,1,29,15,24,20.5555555555556,0
1979-01-30 12:00:00,1979,1,30,20,31,25.1666666666667,0
1979-01-31 12:00:00,1979,1,31,18,31,23.4444444444444,0
1979-02-01 12:00:00,1979,2,1,17,29,22.2777777777778,0
1979-02-02 12:00:00,1979,2,2,18,30,23.1666666666667,0
1979-02-03 12:00:00,1979,2,3,17,30,22,0
1979-02-04 12:00:00,1979,2,4,17,27,21.2777777777778,NA
1979-02-05 12:00:00,1979,2,5,18,25,21.5555555555556,0
1979-02-06 12:00:00,1979,2,6,17,26,21.2777777777778,0
1979-02-07 12:00:00,1979,2,7,17,23,19.7222222222222,0
1979-02-08 12:00:00,1979,2,8,16,24,20.2777777777778,0
1979-02-09 12:00:00,1979,2,9,17,24,20.4444444444444,0
1979-02-10 12:00:00,1979,2,10,19,25,21.7222222222222,0
1979-02-11 12:00:00,1979,2,11,18,25,21.8333333333333,0
1979-02-12 12:00:00,1979,2,12,18,25,21.4444444444444,0
1979-02-13 12:00:00,1979,2,13,17,25,20.4444444444444,0
1979-02-14 12:00:00,1979,2,14,19,27,22.8333333333333,0
1979-02-15 12:00:00,1979,2,15,16,22,18.2777777777778,0
1979-02-16 12:00:00,1979,2,16,15,21,18.4444444444444,NA
1979-02-17 12:00:00,1979,2,17,12,22,18.2777777777778,0
1979-02-18 12:00:00,1979,2,18,18,23,20.1666666666667,5.08
1979-02-19 12:00:00,1979,2,19,17,28,22.7222222222222,0
1979-02-20 12:00:00,1979,2,20,17,31,23.4444444444444,0
1979-02-21 12:00:00,1979,2,21,19,26,21.2777777777778,0
1979-02-22 12:00:00,1979,2,22,17,23,20.1666666666667,1.016
1979-02-23 12:00:00,1979,2,23,17,27,21.4444444444444,0
1979-02-24 12:00:00,1979,2,24,17,33,24.4444444444444,0
1979-02-25 12:00:00,1979,2,25,16,25,20.7222222222222,0
1979-02-26 12:00:00,1979,2,26,15,26,20,0
1979-02-27 12:00:00,1979,2,27,18,21,19.5555555555556,0
1979-02-28 12:00:00,1979,2,28,16,19,17,11.938
1979-03-01 12:00:00,1979,3,1,15,20,17,19.05
1979-03-02 12:00:00,1979,3,2,15,21,17.8333333333333,0
1979-03-03 12:00:00,1979,3,3,16,21,18.5,0
1979-03-04 12:00:00,1979,3,4,14,27,21.6666666666667,0
1979-03-05 12:00:00,1979,3,5,14,26,20,0
1979-03-06 12:00:00,1979,3,6,15,25,20,0
1979-03-07 12:00:00,1979,3,7,14,23,18.2777777777778,0
1979-03-08 12:00:00,1979,3,8,14,25,19.2777777777778,0
1979-03-09 12:00:00,1979,3,9,16,26,20.2777777777778,0
1979-03-10 12:00:00,1979,3,10,17,26,20.2777777777778,0
1979-03-11 12:00:00,1979,3,11,14,21,17.7222222222222,0
1979-03-12 12:00:00,1979,3,12,17,23,19.2777777777778,0
1979-03-13 12:00:00,1979,3,13,15,24,19.1666666666667,0
1979-03-14 12:00:00,1979,3,14,16,25,19.2777777777778,0
1979-03-15 12:00:00,1979,3,15,15,24,19.1666666666667,0
1979-03-16 12:00:00,1979,3,16,16,23,19.4444444444444,0
1979-03-17 12:00:00,1979,3,17,15,20,18.2777777777778,1.016
1979-03-18 12:00:00,1979,3,18,17,19,18.4444444444444,1.016
1979-03-19 12:00:00,1979,3,19,14,20,16.8333333333333,4.064
1979-03-20 12:00:00,1979,3,20,15,22,17.3333333333333,0
1979-03-21 12:00:00,1979,3,21,14,20,16.8333333333333,0
1979-03-22 12:00:00,1979,3,22,10,27,18.5,0
1979-03-23 12:00:00,1979,3,23,11,27,18.4444444444444,0
1979-03-24 12:00:00,1979,3,24,16,23,19.1111111111111,0
1979-03-25 12:00:00,1979,3,25,15,24,18.8333333333333,0
1979-03-26 12:00:00,1979,3,26,16,23,19.5555555555556,0
1979-03-27 12:00:00,1979,3,27,14,21,17.3333333333333,0
1979-03-28 12:00:00,1979,3,28,14,21,17.1666666666667,1.016
1979-03-29 12:00:00,1979,3,29,14,21,17.2777777777778,0
1979-03-30 12:00:00,1979,3,30,15,23,18.7222222222222,0
1979-03-31 12:00:00,1979,3,31,15,24,19.5,0
1979-04-01 12:00:00,1979,4,1,17,23,19.5555555555556,0
1979-04-02 12:00:00,1979,4,2,17,23,19.5555555555556,0
1979-04-03 12:00:00,1979,4,3,17,26,20.1666666666667,0
1979-04-04 12:00:00,1979,4,4,14,25,19.2777777777778,0
1979-04-05 12:00:00,1979,4,5,15,24,19.2777777777778,0
1979-04-06 12:00:00,1979,4,6,16,23,19,0
1979-04-07 12:00:00,1979,4,7,14,24,18.5555555555556,0
1979-04-08 12:00:00,1979,4,8,14,23,17.8888888888889,0
1979-04-09 12:00:00,1979,4,9,13,23,17.7222222222222,0
1979-04-10 12:00:00,1979,4,10,18,19,18.1666666666667,0
1979-04-11 12:00:00,1979,4,11,15,21,17.7222222222222,8.89
1979-04-12 12:00:00,1979,4,12,15,21,17.8333333333333,0
1979-04-13 12:00:00,1979,4,13,13,22,17.8333333333333,0
