"Month","Tmin","Tmax","Dynamic_Model","GDH"
5,12,20,0,293.178323937677
5,12,21,0,307.146051773697
5,12,22,0,319.849091296407
5,12,23,0,331.138193191144
5,12,24,0,340.889720983399
5,12,25,0,349.007646647998
5,12,26,0,348.060796085444
5,12,27,0,340.430999329895
5,12,28,0,329.641907811646
5,12,29,0,316.87624394709
5,12,30,0,302.662322897839
5,13,13,0,195.924724643009
5,13,14,0,213.19654614023
5,13,15,0,230.660137186071
5,13,16,0,248.076966310043
5,13,17,0,265.209945465199
5,13,18,0,281.827631498091
5,13,19,0,297.70831550544
5,13,20,0,312.643921889947
5,13,21,0,326.443642748307
5,13,22,0,338.937238519141
5,13,23,0,349.977942479231
5,13,24,0,359.444914567381
5,13,25,0,367.245198976028
5,13,26,0,365.673873862335
5,13,27,0,357.245891491047
5,13,28,0,345.725788689231
5,13,29,0,331.922340180431
5,13,30,0,317.13026258033
5,14,14,0,233.168016416221
5,14,15,0,250.687624168561
5,14,16,0,268.112071982109
5,14,17,0,285.204519907668
5,14,18,0,301.734217928753
5,14,19,0,317.480585088424
5,14,20,0,332.237092607581
5,14,21,0,345.814876878425
5,14,22,0,358.046013594356
5,14,23,0,368.78639101553
5,14,24,0,377.918128330746
5,14,25,0,385.35149409956
5,14,26,0,383.067539863318
5,14,27,0,373.754440427671
5,14,28,0,361.397939790044
5,14,29,0,346.552867495782
5,14,30,0,331.186274293094
5,15,15,0,270.831983583779
5,15,16,0,288.20801850433
5,15,17,0,305.204089714463
5,15,18,0,321.590339399374
5,15,19,0,337.147510147101
5,15,20,0,351.670810611292
5,15,21,0,364.973505648673
5,15,22,0,376.890162541855
5,15,23,0,387.279491732469
5,15,24,0,396.026728520334
5,15,25,0,403.045511268796
5,15,26,0,399.953452506008
5,15,27,0,389.679134637388
5,15,28,0,376.270837080662
5,15,29,0,360.496790086571
5,15,30,0,344.564709696065
5,16,16,0,308.075275356991
5,16,17,0,324.919585538662
5,16,18,0,341.107615999709
5,16,19,0,356.421625703472
5,16,20,0,370.658747690787
5,16,21,0,383.63455492616
5,16,22,0,395.186277256672
5,16,23,0,405.175608348883
5,16,24,0,413.49104956791
5,16,25,0,420.049746906998
5,16,26,0,416.009379134996
5,16,27,0,404.737812869907
5,16,28,0,390.045119735326
5,16,29,0,373.489055537479
5,16,30,0,356.833686009575
5,17,17,0,344.065938140332
5,17,18,0,360.002249528048
5,17,19,0,375.020625389423
5,17,20,0,388.920305440897
5,17,21,0,401.519344888738
5,17,22,0,412.657800803531
5,17,23,0,422.200504038957
5,17,24,0,430.039364180469
5,17,25,0,436.09516421193
5,17,26,0,430.957726972943
5,17,27,0,418.646751807447
5,17,28,0,402.592688150537
5,17,29,0,385.292049960395
5,17,30,0,367.470685102474
5,18,18,0,378
5,18,19,0,392.672321731323
5,18,20,0,406.185557293402
5,18,21,0,418.360411808766
5,18,22,0,429.039926995156
5,18,23,0,438.092216889976
5,18,24,0,445.412732808879
5,18,25,0,450.926014817457
5,18,26,0,444.656204387338
5,18,27,0,431.042456390779
5,18,28,0,413.669198804793
5,18,29,0,395.434065653358
5,18,30,0,376.307686133166
5,19,19,0,409.119430068401
5,19,20,0,422.200006721134
5,19,21,0,433.906238631411
5,19,22,0,444.084301479132
5,19,23,0,452.605729682174
5,19,24,0,459.369640359231
5,19,25,0,464.304440732771
5,19,26,0,456.766317244294
5,19,27,0,441.492180019026
5,19,28,0,423.068822034875
5,19,29,0,403.39150247963
5,19,30,0,383.144414213748
5,20,20,0,436.729071701116
5,20,21,0,447.92570480784
5,20,22,0,457.563435189404
5,20,23,0,465.517345264208
5,20,24,0,471.690331859083
5,20,25,0,476.014768730875
5,20,26,0,466.993434575671
5,20,27,0,449.945693694102
5,20,28,0,430.271712835764
5,20,29,0,409.025992048595
5,20,30,0,387.916935116451
6,-10,-5,1.48984664819173e-05,0
6,-10,-4,6.94575964904805e-05,0
6,-10,-3,0.0003235754056306,0
6,-10,-2,0.001498066837678,0
6,-10,-1,0.0068391230970603,0
6,-10,0,0.0300472450153628,0
6,-10,1,0.116498047701533,0
6,-10,2,0.322009331023378,0
6,-10,3,0.526131257986201,0
6,-10,4,0.559255875846988,0
6,-10,5,0.572714329435367,0.234081334310727
6,-10,6,0.597190844234675,1.269430932552
6,-10,7,0.613866577025009,3.38202457609015
6,-10,8,0.614345696139114,6.68195452487118
6,-10,9,0.631698879824618,11.2295892510412
6,-10,10,0.634589128799826,17.037135441501
6,-10,11,0.622427694854297,24.0270374857741
6,-10,12,0.604720873785952,32.0885201529159
6,-10,13,0.621253630036656,41.1139048918122
6,-10,14,0.579113222097409,50.9723469715995
6,-10,15,0.588881124879625,61.5044880892807
6,-10,16,0.549928108655167,72.5334446391507
6,-10,17,0.530487070479692,83.8639939977541
6,-10,18,0.498615690973075,95.3007098791162
6,-10,19,0.460644443646707,106.652676362985
6,-10,20,0.391983859739607,117.732087730144
6,-10,21,0.369493409745005,128.367050798907
6,-10,22,0.197542673175807,138.395492357883
6,-10,23,0.040590881837454,147.661627584569
6,-10,24,0,156.029867880586
6,-10,25,0,163.381224950635
6,-10,26,0,165.079924065238
6,-10,27,0,162.069873675004
6,-10,28,0,157.225072125273
6,-10,29,0,150.07701581241
6,-10,30,0,141.733364042438
6,-9,-5,1.60292402375908e-05,0
6,-9,-4,7.31702672043076e-05,0
6,-9,-3,0.00033666194726783,0
6,-9,-2,0.0015463947022811,0
6,-9,-1,0.00702291106071895,0
6,-9,0,0.0307500710792041,0
6,-9,1,0.119036486485712,0
6,-9,2,0.329303683255086,0
6,-9,3,0.536407562104089,0
6,-9,4,0.571248854988926,0
6,-9,5,0.580975661245447,0.241691770243156
6,-9,6,0.611921280498064,1.31211430029957
6,-9,7,0.620466411167302,3.48738384415293
6,-9,8,0.635157824651128,6.87516406467573
6,-9,9,0.641948730164123,11.5482232338558
6,-9,10,0.640780546648764,17.4933489836486
6,-9,11,0.621102762586171,24.624417821781
6,-9,12,0.635877788982982,32.8426424297472
6,-9,13,0.635767348664958,42.0412545938917
6,-9,14,0.609616474475376,52.0783416538622
6,-9,15,0.571546949419565,62.7900493236021
6,-9,16,0.560375034896313,73.987602960727
6,-9,17,0.548359473316906,85.4765863663775
6,-9,18,0.499800493560661,97.064219805815
6,-9,19,0.44178391437756,108.557538650945
6,-9,20,0.414574016686541,119.777089852664
6,-9,21,0.427892618900203,130.546313841874
6,-9,22,0.21703323983135,140.694607388557
6,-9,23,0.0685311105041553,150.067768383033
6,-9,24,0,158.525370017628
6,-9,25,0,165.948118257089
6,-9,26,0,167.588588849174
6,-9,27,0,164.636852355707
6,-9,28,0,159.634630711187
6,-9,29,0,152.279306265092
6,-9,30,0,143.999973319196
6,-8,-5,1.7941902865121e-05,0
6,-8,-4,7.87000451608903e-05,0
6,-8,-3,0.00035453385910415,0
6,-8,-2,0.00160836426154305,0
6,-8,-1,0.00724700587180834,0
6,-8,0,0.0315693715821969,0
6,-8,1,0.121858668103217,0
6,-8,2,0.337081485929778,0
6,-8,3,0.546692543686519,0
6,-8,4,0.583964697893056,0
6,-8,5,0.597505392340114,0.250230206516528
6,-8,6,0.624258222155492,1.35914295600663
6,-8,7,0.623956414895542,3.6023262663038
6,-8,8,0.651026668759825,7.09005510695291
6,-8,9,0.654848984097616,11.8953943124594
6,-8,10,0.645855690646198,17.982369730715
6,-8,11,0.633588947232383,25.2642383415989
6,-8,12,0.660385993093285,33.6550098365565
6,-8,13,0.641267460241661,43.0376498152388
6,-8,14,0.616639477659522,53.2643248025522
6,-8,15,0.580870466668289,64.1577165808899
6,-8,16,0.578410061315854,75.5279739325086
6,-8,17,0.542911998394185,87.1839084024115
6,-8,18,0.485853991295789,98.9310501372653
6,-8,19,0.463524371562253,110.585313624697
6,-8,20,0.447277961157681,121.958612971262
6,-8,21,0.397304425295588,132.868657037863
6,-8,22,0.246670437823063,143.143867752327
6,-8,23,0.0839978861736653,152.625265529723
6,-8,24,0,161.175063929097
6,-8,25,0,168.678577740917
6,-8,26,0,170.265855670412
6,-8,27,0,167.370893599272
6,-8,28,0,162.198808753305
6,-8,29,0,154.656685137282
6,-8,30,0,146.381448366153
6,-7,-5,2.18300311597513e-05,0
6,-7,-4,8.80894478597087e-05,0
6,-7,-3,0.000381267008773143,0
6,-7,-2,0.00169331616846717,0
6,-7,-1,0.00753518846886522,0
6,-7,0,0.0325673311680921,0
6,-7,1,0.125103804061797,0
6,-7,2,0.345461161145733,0
6,-7,3,0.556635907891691,0
6,-7,4,0.593774343129932,0
6,-7,5,0.615437379449677,0.259924312552335
6,-7,6,0.636464782867113,1.41158125673448
6,-7,7,0.63637578592534,3.72832570592306
6,-7,8,0.664042864212708,7.32947940157516
6,-7,9,0.659809569182548,12.2734468944352
6,-7,10,0.646445516272606,18.5069542693909
6,-7,11,0.670778112357536,25.9562177264949
6,-7,12,0.669740011314541,34.5342869883806
6,-7,13,0.636238655797656,44.1137758001112
6,-7,14,0.610274738814885,54.5341970751886
6,-7,15,0.600136711168331,65.6138534061507
6,-7,16,0.581376457664399,77.1666453317377
6,-7,17,0.525179778525096,89.0005199486008
6,-7,18,0.510087750320785,100.929437228502
6,-7,19,0.503504968106128,112.757588550388
6,-7,20,0.402975581749904,124.293572505315
6,-7,21,0.420291449353784,135.350843437013
6,-7,22,0.272012308194576,145.755265077263
6,-7,23,0.0911978619720668,155.353403969482
6,-7,24,0,164.004833523999
6,-7,25,0,171.590227345066
6,-7,26,0,173.126358424101
6,-7,27,0,170.275249959158
6,-7,28,0,164.939217247674
6,-7,29,0,157.240121011076
6,-7,30,0,148.931627000804
6,-6,-5,3.16593452869999e-05,0
6,-6,-4,0.000107202406739544,0
6,-6,-3,0.000426799109628296,0
6,-6,-2,0.00182079343765201,0
6,-6,-1,0.00793109532915925,0
6,-6,0,0.0338456068441458,0
6,-6,1,0.128978774232265,0
6,-6,2,0.354730172342114,0
6,-6,3,0.566165574290996,0
6,-6,4,0.598608947867356,0
6,-6,5,0.623854711023972,0.271060999931594
6,-6,6,0.644937126837735,1.47043865513935
6,-6,7,0.656271092879153,3.86808548442623
6,-6,8,0.674706839773343,7.59607682010995
6,-6,9,0.665122336448467,12.6845295548769
6,-6,10,0.665588322174348,19.0765129315857
6,-6,11,0.693075138363609,26.7118470902318
6,-6,12,0.667923870790904,35.4911103584739
6,-6,13,0.634387343192837,45.2751667224344
6,-6,14,0.628167039348558,55.8945230002774
6,-6,15,0.615782559960538,67.1716795465046
6,-6,16,0.547613806647062,78.9210044682822
6,-6,17,0.555523878645308,90.9572607727827
6,-6,18,0.550468360275589,103.081224951531
6,-6,19,0.45130277595407,115.094166623208
6,-6,20,0.434719023487185,126.798589083158
6,-6,21,0.436978856437768,138.010018001048
6,-6,22,0.292404224640898,148.556031254761
6,-6,23,0.095330254310521,158.276372635648
6,-6,24,0,167.032131637273
6,-6,25,0,174.704890593828
6,-6,26,0,176.196710718809
6,-6,27,0,173.370865337695
6,-6,28,0,167.901841992305
6,-6,29,0,160.068400694437
6,-6,30,0,151.678883673717
6,-5,-5,6.20749198690752e-05,0
6,-5,-4,0.000155384263895428,0
6,-5,-3,0.000519532441566655,0
6,-5,-2,0.0020383351749224,0
6,-5,-1,0.00852544919659157,0
6,-5,0,0.0355908300156319,0
6,-5,1,0.133824622671804,0
6,-5,2,0.365271014839316,0
6,-5,3,0.575365064002764,0
6,-5,4,0.603652501975587,0
6,-5,5,0.636496206591229,0.284044911644398
6,-5,6,0.648401986780697,1.53688943035247
6,-5,7,0.674553799318707,4.02801847680191
6,-5,8,0.68038451749841,7.8927785669791
6,-5,9,0.662736274334156,13.1321969134943
6,-5,10,0.698678629919689,19.7030854968575
6,-5,11,0.697021662006275,27.5414061985607
6,-5,12,0.661750125534049,36.5340965221234
6,-5,13,0.64852632499588,46.5286749169862
6,-5,14,0.632605533593992,57.35972587184
6,-5,15,0.589690901717712,68.8520529244999
6,-5,16,0.596609705365823,80.8241070696856
6,-5,17,0.5864583381133,93.0774250475121
6,-5,18,0.498898351882645,105.408230480761
6,-5,19,0.468610417500371,117.613328194148
6,-5,20,0.432587840389468,129.499190054345
6,-5,21,0.447409865258558,140.875824420212
6,-5,22,0.28232446141033,151.568523168193
6,-5,23,0.101534366516443,161.41834165111
6,-5,24,0,170.288213567665
6,-5,25,0,178.064297647948
6,-5,26,0,179.527584032094
6,-5,27,0,176.707660303906
6,-5,28,0,171.096683673222
6,-5,29,0,163.139021032919
6,-5,30,0,154.632589125757
6,-4,-4,0.000303395446670008,0
6,-4,-3,0.000752488036513399,0
6,-4,-2,0.00248113699331837,0
6,-4,-1,0.00953877234414845,0
6,-4,0,0.0381943081041281,0
6,-4,1,0.140274454467733,0
6,-4,2,0.377637930679888,0
6,-4,3,0.582666666509529,0
6,-4,4,0.612909889071572,0
6,-4,5,0.649234979141166,0.299763090032483
6,-4,6,0.656505909163649,1.61242309178938
6,-4,7,0.690763093110074,4.21269610222726
6,-4,8,0.676179804083417,8.2224383105283
6,-4,9,0.688908102378143,13.6279024848197
6,-4,10,0.713750548127554,20.3993981307332
6,-4,11,0.687879899632492,28.4569732330986
6,-4,12,0.674604313990055,37.670486281162
6,-4,13,0.659535640346753,47.8900594895718
6,-4,14,0.634318008213757,58.9548521103286
6,-4,15,0.635848287942717,70.6902078576459
6,-4,16,0.60377516987831,82.9017830495728
6,-4,17,0.542456997031318,95.3844554149742
6,-4,18,0.519119717102298,107.934937489143
6,-4,19,0.481512205151291,120.348155670178
6,-4,20,0.439189275874799,132.42492485316
6,-4,21,0.448472999264606,143.976065528044
6,-4,22,0.254662041017398,154.829109308878
6,-4,23,0.109755180962951,164.82744571901
6,-4,24,0,173.827038273593
6,-4,25,0,181.705923227412
6,-4,26,0,183.130039597361
6,-4,27,0,180.292888191889
6,-4,28,0,174.546701601627
6,-4,29,0,166.51121941888
6,-4,30,0,157.874769285976
6,-3,-3,0.00146236690571,0
6,-3,-2,0.00358818692437448,0
6,-3,-1,0.0115939627703604,0
6,-3,0,0.0425975342851397,0
6,-3,1,0.149625181472481,0
6,-3,2,0.392973984058474,0
6,-3,3,0.591070632002183,0
6,-3,4,0.627044410787256,0
6,-3,5,0.667194745355987,0.318713038116681
6,-3,6,0.674524656114343,1.69919469910042
6,-3,7,0.693774115349644,4.42578177470456
6,-3,8,0.678882988783754,8.58976097262254
6,-3,9,0.716947775975106,14.1868721718888
6,-3,10,0.707907401617755,21.1795922372753
6,-3,11,0.693050805790975,29.4667807020996
6,-3,12,0.686601565749505,38.9176004577188
6,-3,13,0.675978169860028,49.3893211679128
6,-3,14,0.6640424673741,60.7177304118222
6,-3,15,0.618608677551126,72.7150292511704
6,-3,16,0.58188043290634,85.1813780316634
6,-3,17,0.561699835439503,97.9122633141732
6,-3,18,0.53284993207559,110.697917203563
6,-3,19,0.486164287192768,123.331834686799
6,-3,20,0.446600587559413,135.61777274825
6,-3,21,0.421096943544828,147.366041260553
6,-3,22,0.204216892387133,158.395020708471
6,-3,23,0.112600281506839,168.540609592723
6,-3,24,0,177.663265724905
6,-3,25,0,185.651758426474
6,-3,26,0,187.05770013538
6,-3,27,0,184.208593164705
6,-3,28,0,178.324930645835
6,-3,29,0,170.2312153843
6,-3,30,0,161.420110602567
6,-2,-2,0.00692258747025672,0
6,-2,-1,0.0166776745607048,0
6,-2,0,0.051396705557251,0
6,-2,1,0.164882883070158,0
6,-2,2,0.413421266493859,0
6,-2,3,0.600208508739367,0
6,-2,4,0.630974193727329,0
6,-2,5,0.68055854634951,0.341234582727219
6,-2,6,0.695387082364962,1.80298061374009
6,-2,7,0.681606018098197,4.67123008410805
6,-2,8,0.71467438974782,9.00956298499612
6,-2,9,0.715483762465485,14.8250269080437
6,-2,10,0.703237731185377,22.0543155400165
6,-2,11,0.69955884542062,30.5900908968406
6,-2,12,0.703885440576945,40.3112629257956
6,-2,13,0.69825316649057,51.0675049051362
6,-2,14,0.639839828562949,62.680977027234
6,-2,15,0.61391634733756,74.9615300409961
6,-2,16,0.557919393229782,87.7049007290379
6,-2,17,0.570282844794598,100.701954728972
6,-2,18,0.529036036625432,113.746304337578
6,-2,19,0.489518144738533,126.627659856229
6,-2,20,0.412015758265676,139.138385903265
6,-2,21,0.352553263444683,151.08432981334
6,-2,22,0.219133737355652,162.294210873438
6,-2,23,0.127314816607683,172.606680027979
6,-2,24,0,181.877840458675
6,-2,25,0,189.986800356426
6,-2,26,0,191.370086924524
6,-2,27,0,188.484242865029
6,-2,28,0,182.443013050551
6,-2,29,0,174.341483819945
6,-2,30,0,165.352136906621
6,-1,-1,0.0315886839560239,0
6,-1,0,0.0724505568381967,0
6,-1,1,0.193768583083065,0
6,-1,2,0.44357614003426,0
6,-1,3,0.610359326711872,0
6,-1,4,0.640780049409595,0
6,-1,5,0.699504546871098,0.369175363637436
6,-1,6,0.70016068538921,1.93161157248594
6,-1,7,0.705586834723305,4.95560392165085
6,-1,8,0.721226765177038,9.50131835446588
6,-1,9,0.708590849079354,15.5572476305029
6,-1,10,0.709769825165137,23.0454709550155
6,-1,11,0.716335116087497,31.8698077792095
6,-1,12,0.722890789483019,41.8967770844584
6,-1,13,0.691694726479834,52.9644324922065
6,-1,14,0.664243680211053,64.891199606189
6,-1,15,0.635991707820117,77.4807262917547
6,-1,16,0.617892801070157,90.5309579929191
6,-1,17,0.513118536444061,103.825557409165
6,-1,18,0.491950952603493,117.145419172157
6,-1,19,0.412674867776,130.284154009003
6,-1,20,0.407096081579021,143.038400159724
6,-1,21,0.400820941978806,155.210634928762
6,-1,22,0.220381766468748,166.618459897152
6,-1,23,0.12215388557673,177.101298018321
6,-1,24,0,186.522589393772
6,-1,25,0,194.763480926975
6,-1,26,0,196.145198404068
6,-1,27,0,193.225014347676
6,-1,28,0,186.958031844808
6,-1,29,0,178.860236447319
6,-1,30,0,169.725226161824
6,0,0,0.129220937519129,0
6,0,1,0.256068726449214,0
6,0,2,0.493542420392062,0
6,0,3,0.621971154826215,0
6,0,4,0.661090094563667,0
6,0,5,0.722239766996805,0.404822724838345
6,0,6,0.717006616511105,2.09085023599975
6,0,7,0.730098825675569,5.29941246514545
6,0,8,0.72313774898733,10.0848268392864
6,0,9,0.721275381383682,16.409112443094
6,0,10,0.729726104592358,24.2045389102262
6,0,11,0.730141102050381,33.3581346313413
6,0,12,0.709377934337776,43.726183001584
6,0,13,0.704021280635419,55.140983086178
6,0,14,0.672863367101201,67.4194512986717
6,0,15,0.596788641961539,80.3546527618736
6,0,16,0.580038135140917,93.7365710416314
6,0,17,0.502086565293447,107.35184487835
6,0,18,0.492488631368501,120.978564757964
6,0,19,0.473550042711415,134.400310540069
6,0,20,0.450895341871448,147.41489472352
6,0,21,0.387842553794942,159.827084559519
6,0,22,0.242078132302919,171.454138819732
6,0,23,0.0944509769330754,182.13164690482
6,0,24,0,191.716465011782
6,0,25,0,200.089770221474
6,0,26,0,201.460133433242
6,0,27,0,198.474067061461
6,0,28,0,191.982656543799
6,0,29,0,183.834403747649
6,0,30,0,174.571847475096
6,1,1,0.389414304296752,0
6,1,2,0.581120454813602,0
6,1,3,0.641708203103917,0
6,1,4,0.682287865104519,0
6,1,5,0.746529694380576,0.452667273187046
6,1,6,0.74918634166967,2.29105333134017
6,1,7,0.736321267046667,5.72936244874554
6,1,8,0.749450768530372,10.7916937889576
6,1,9,0.765150476372593,17.4433060308565
6,1,10,0.751160487178947,25.5963286692377
6,1,11,0.732525457705948,35.1277121259096
6,1,12,0.711340933001667,45.8871300293663
6,1,13,0.67901676457209,57.6960580318269
6,1,14,0.652897094577301,70.3652589691026
6,1,15,0.549975338135376,83.6833429243435
6,1,16,0.601215725664485,97.4361462586365
6,1,17,0.358678169858835,111.405172185295
6,1,18,0.529992209171424,125.366726821394
6,1,19,0.447457494557223,139.10127104729
6,1,20,0.418027845337614,152.398420280475
6,1,21,0.35915023266042,165.061071911459
6,1,22,0.239362907165306,176.907195290472
6,1,23,0.0737540070490258,187.773669404598
6,1,24,0,197.518673884472
6,1,25,0,206.024296911091
6,1,26,0,207.384608529284
6,1,27,0,204.31519601956
6,1,28,0,197.621305607568
6,1,29,0,189.376585146925
6,1,30,0,179.990909326072
6,2,2,0.650333115256681,0
6,2,3,0.659898911213659,0
6,2,4,0.69023754211299,0
6,2,5,0.765753187284244,0.524935848339032
6,2,6,0.749624711038735,2.56450210314025
6,2,7,0.76347604913136,6.2877880260219
6,2,8,0.766024577059527,11.7034500088823
6,2,9,0.76884407822093,18.7525724313809
6,2,10,0.75813352325331,27.3320412850353
6,2,11,0.7576625571773,37.3081619981078
6,2,12,0.739822669219104,48.5170589878379
6,2,13,0.67063377970338,60.7787631211299
6,2,14,0.70995210745468,73.8900815135632
6,2,15,0.641840054723183,87.6361661738882
6,2,16,0.631132354785064,101.79597470004
6,2,17,0.531804896004588,116.144520704645
6,2,18,0.312706963437754,130.457033994865
6,2,19,0.312883843908764,144.513628618797
6,2,20,0.425003979804101,158.102869532255
6,2,21,0.339890202117206,171.025826518851
6,2,22,0.222060576183377,183.099667640247
6,2,23,0.00506333103750911,194.16113150698
6,2,24,0,204.069183437278
6,2,25,0,212.706713402705
6,2,26,0,214.053991110094
6,2,27,0,210.876017865809
6,2,28,0,203.995627663515
6,2,29,0,195.605643871439
6,2,30,0,186.092382004509
6,3,3,0.673849968504271,0
6,3,4,0.706553728556008,0
6,3,5,0.759217483017403,0.643856966791592
6,3,6,0.778906379699138,2.97595206857068
6,3,7,0.782322558158578,7.09813978800381
6,3,8,0.776547212106417,12.9768625383197
6,3,9,0.755231387424989,20.5277106340233
6,3,10,0.747670380136471,29.6277897611989
6,3,11,0.734192508859503,40.1282797631741
6,3,12,0.706692217065033,51.8570996926108
6,3,13,0.671932130566272,64.622555907241
6,3,14,0.636100334166728,78.2179355536378
6,3,15,0.5965260376606,92.4254475865842
6,3,16,0.519463366335011,107.019664640025
6,3,17,0.455847179630388,121.772180603216
6,3,18,0.342958882447385,136.455971785574
6,3,19,0.277698368660825,150.849396059607
6,3,20,0.312464606185598,164.740039824092
6,3,21,0.236398072028893,177.928576883987
6,3,22,0.184967499908497,190.232220643483
6,3,23,0,201.487840415153
6,3,24,0,211.554744862011
6,3,25,0,220.316971706084
6,3,26,0,221.641923169728
6,3,27,0,218.322667654151
6,3,28,0,211.26780590949
6,3,29,0,202.678773371638
6,3,30,0,193.024106457337
6,4,4,0.733759589903758,0
6,4,5,0.783472793805376,0.958981012856782
6,4,6,0.782938324358924,3.82028607176767
6,4,7,0.785188402096271,8.53729196897429
6,4,8,0.774632883186605,15.0332567728643
6,4,9,0.773192602776025,23.2027451514903
6,4,10,0.766886973908042,32.9135846384104
6,4,11,0.753209471083654,44.0093146014881
6,4,12,0.737710083400682,56.3120800818299
6,4,13,0.715093051898187,69.6259140379587
6,4,14,0.684688946156403,83.7403440323513
6,4,15,0.649515507280624,98.43425318315
6,4,16,0.622190939737434,113.479920396474
6,4,17,0.60558555222796,128.64716158885
6,4,18,0.58290615064686,143.707491868719
6,4,19,0.532822162678063,158.438228502752
6,4,20,0.466519200812103,172.626455946199
6,4,21,0.25218433774679,186.072777233692
6,4,22,0.134564385921924,198.594780543024
6,4,23,0,210.030155664274
6,4,24,0,220.239402306762
6,4,25,0,229.108080507468
6,4,26,0,230.391090653439
6,4,27,0,226.885827739326
6,4,28,0,219.66128806731
6,4,29,0,210.809593932734
6,4,30,0,200.987785828161
6,5,5,0.805210383769932,2.81463179126761
6,5,6,0.816979235563656,6.36703706473393
6,5,7,0.824380548034112,11.765123464428
6,5,8,0.825852946921516,18.9279778588941
6,5,9,0.8251826377982,27.7461495434646
6,5,10,0.8222023740814,38.0836521597409
6,5,11,0.818423246856884,49.7804554613768
6,5,12,0.809151568814551,62.6554184861945
6,5,13,0.790031192523861,76.5096071176067
6,5,14,0.75534149441787,91.1299315840771
6,5,15,0.71958151925714,106.293033302372
6,5,16,0.686090606555158,121.769345740731
6,5,17,0.607184185943453,137.327250755026
6,5,18,0.506393637216457,152.737250196981
6,5,19,0.462631418148418,167.776072539098
6,5,20,0.352733274815383,182.230635803987
6,5,21,0.215131032081852,195.901791191862
6,5,22,0.00506341267836022,208.60777640263
6,5,23,0,220.187313651912
6,5,24,0,230.50229465839
6,5,25,0,239.440003282772
6,5,26,0,240.643307699091
6,5,27,0,236.887020950952
6,5,28,0,229.463824852985
6,5,29,0,220.290236267869
6,5,30,0,210.25799308333
6,6,6,0.836165723739876,11.1956529418925
6,6,7,0.844785566634506,17.262105602175
6,6,8,0.844669367165948,25.0763229822655
6,6,9,0.842189569739879,34.5249094932172
6,6,10,0.836027698755645,45.4681506061111
6,6,11,0.828324174192792,57.7425466479265
6,6,12,0.80833588981438,71.163784405337
6,6,13,0.778557038401409,85.5300889779239
6,6,14,0.744703630651264,100.625890953244
6,6,15,0.703200581999643,116.225737905847
6,6,16,0.653170033371812,132.098374571592
6,6,17,0.57323397398652,148.010912909295
6,6,18,0.493486108399874,163.733011695063
6,6,19,0.486247783186179,179.040985329465
6,6,20,0.311124425385461,193.721763170656
6,6,21,0.147270903990896,207.576623901445
6,6,22,0,220.424634127465
6,6,23,0,232.105726489055
6,6,24,0,242.483359924958
6,6,25,0,251.446713199708
6,6,26,0,252.527009306169
6,6,27,0,248.444014482751
6,6,28,0,240.719804746945
6,6,29,0,231.232311871169
6,6,30,0,220.935858406911
6,7,7,0.851630760158385,24.9558452885904
6,7,8,0.847375817093306,33.4008308077695
6,7,9,0.842803692755898,43.4566224645908
6,7,10,0.837142483925207,54.9798752826927
6,7,11,0.821887382084015,67.8037319006094
6,7,12,0.799484754635034,81.7408316432187
6,7,13,0.765278804222651,96.586695582831
6,7,14,0.716877890366296,112.123422198639
6,7,15,0.671928707348943,128.1236222468
6,7,16,0.601524481767664,144.354516882587
6,7,17,0.506360099187965,160.58212002141
6,7,18,0.501861657958054,176.575424446672
6,7,19,0.394109408842024,192.110511297025
6,7,20,0.224897219436455,206.974504288545
6,7,21,0,220.969293311095
6,7,22,0,233.914956813526
6,7,23,0,245.652818559938
6,7,24,0,256.048081771417
6,7,25,0,264.991992211506
6,7,26,0,265.904515950093
6,7,27,0,261.401468243906
6,7,28,0,253.321485256755
6,7,29,0,243.491801447461
6,7,30,0,232.8608380737
6,8,8,0.839131283431408,43.7878288723693
6,8,9,0.834576710233848,54.4227002288651
6,8,10,0.823911725620465,66.4954363934993
6,8,11,0.807905331556117,79.835945092397
6,8,12,0.78128362196948,94.2539534492775
6,8,13,0.745656980275777,109.542425114795
6,8,14,0.683607060342396,125.48128316825
6,8,15,0.636124929264909,141.84136702835
6,8,16,0.5308955197665,158.38854711981
6,8,17,0.503656404332681,174.887918073363
6,8,18,0.471524747743156,191.107989846451
6,8,19,0.274880591075052,206.824796366551
6,8,20,0.0582988047023064,221.82584311221
6,8,21,0,235.913818419428
6,8,22,0,248.909998162264
6,8,23,0,260.657279705758
6,8,24,0,271.022788537381
6,8,25,0,279.90000959626
6,8,26,0,280.598040578062
6,8,27,0,275.521773612933
6,8,28,0,267.09536884558
6,8,29,0,256.881446311254
6,8,30,0,245.741608614088
6,9,9,0.828160037165973,67.2709282988837
6,9,10,0.809099954056872,79.8581200401881
6,9,11,0.788286884288999,93.6781157363132
6,9,12,0.757556356175591,108.5378753962
6,9,13,0.703569595930934,124.227961010394
6,9,14,0.663993186283859,140.52628540525
6,9,15,0.54892100292203,157.202089821804
6,9,16,0.50326423692631,174.020073686986
6,9,17,0.503011650992728,190.744597161895
6,9,18,0.306036242724099,207.1438757505
6,9,19,0.0838521190709542,222.994086557304
6,9,20,0,238.083307685824
6,9,21,0,252.215215730975
6,9,22,0,265.212471265205
6,9,23,0,276.919728548414
6,9,24,0,287.206213275087
6,9,25,0,295.967820853111
6,9,26,0,296.394727826331
